grid_id,grid_latitude,grid_longitude,target_month,score,probability,risk_tier,rank
1021_352,51.474382131390975,-0.4067575368535971,2026-01-01,0.18098093027622703,0.02302939504696745,Low,5576
1119_294,51.20213033542082,0.2852575735186675,2026-01-01,0.18092071726979636,0.023020444304489386,Low,5577
868_560,52.419176429617366,-1.4978184278102302,2026-01-01,0.18091178644135858,0.023019116816835737,Low,5578
1005_343,51.43544156076984,-0.5232085046507187,2026-01-01,0.18090112295732103,0.023017531816479073,Low,5579
768_790,53.45376779414703,-2.2386424010751216,2026-01-01,0.18088663841615282,0.023015378915422754,Low,5580
978_536,52.3051257806728,-0.6924511375606963,2026-01-01,0.1807965121821059,0.023001984456921365,Low,5581
1071_379,51.59025518126847,-0.0418004637472812,2026-01-01,0.1807957030801321,0.023001864220029655,Low,5582
695_783,53.41994791259826,-2.7876675752284488,2026-01-01,0.18070831341075932,0.02298887879075324,Low,5583
1116_357,51.485563563869945,0.2777965805777787,2026-01-01,0.18065867159967053,0.022981503411041115,Low,5584
734_856,53.74958287279557,-2.498112533512675,2026-01-01,0.18058426163023683,0.022970449547936398,Low,5585
738_855,53.74521126448848,-2.467734986165288,2026-01-01,0.18053052645336146,0.022962468019668943,Low,5586
870_554,52.392143986722246,-1.4834301411508874,2026-01-01,0.18051145722144177,0.022959635786545387,Low,5587
1221_332,51.35621759315908,1.025504762256252,2026-01-01,0.18049936025607205,0.022957839156253657,Low,5588
816_195,50.77927028669021,-1.8843518694702155,2026-01-01,0.1804642260345891,0.022952621299743653,Low,5589
1022_207,50.82261455830851,-0.4219443432413272,2026-01-01,0.1803917169097027,0.022941853975757688,Low,5590
831_864,53.78633611124091,-1.7624337573917526,2026-01-01,0.18037893099948427,0.022939955479343827,Low,5591
815_589,52.55054237717527,-1.887136623504641,2026-01-01,0.180350114466796,0.02293567687807817,Low,5592
1056_381,51.60099730689871,-0.1496376451449245,2026-01-01,0.1803416368566988,0.02293441819220021,Low,5593
734_812,53.55185042017751,-2.495786253300156,2026-01-01,0.1802637328409891,0.022922852641582,Low,5594
744_811,53.54764554781015,-2.420276160474708,2026-01-01,0.1802637328409891,0.022922852641582,Low,5595
745_820,53.58811815135856,-2.4131245658415224,2026-01-01,0.1802637328409891,0.022922852641582,Low,5596
766_437,51.86707262103767,-2.2446679341164635,2026-01-01,0.18021769478620803,0.022916018724581988,Low,5597
1120_284,51.15706659699517,0.2901805539533641,2026-01-01,0.1801824121966331,0.022910781780532227,Low,5598
1123_281,51.14316786183796,0.3109383396380398,2026-01-01,0.1801824121966331,0.022910781780532227,Low,5599
1158_223,50.87744522313394,0.5465447242158091,2026-01-01,0.1801824121966331,0.022910781780532227,Low,5600
514_1336,55.88617001152117,-4.283867497361127,2026-01-01,0.18017166235046836,0.02290918626963058,Low,5601
1150_339,51.39971004263592,0.5179438726012975,2026-01-01,0.18017054281500758,0.022909020108195007,Low,5602
660_783,53.41792073143462,-3.050946251291171,2026-01-01,0.18012847118064493,0.02290277610605749,Low,5603
661_876,53.83586854666138,-3.0537872717195604,2026-01-01,0.18006021646398293,0.022892647294118496,Low,5604
817_849,53.71908929054602,-1.868886064112732,2026-01-01,0.17998004443044138,0.022880751747304636,Low,5605
740_816,53.57000570562944,-2.450698228149357,2026-01-01,0.17991084377419814,0.02287048561180616,Low,5606
1082_382,51.602382896462565,0.0381441688324776,2026-01-01,0.17987436182229818,0.022865073969901804,Low,5607
772_808,53.53471940590413,-2.208922856909057,2026-01-01,0.17986452275881282,0.022863614535172338,Low,5608
664_884,53.87201225418757,-3.0318819245745203,2026-01-01,0.1797760676328683,0.022850495214962692,Low,5609
914_682,52.96556545104709,-1.149069829038427,2026-01-01,0.17977390254074055,0.022850174125948516,Low,5610
803_565,52.4427142863307,-1.9756817360552057,2026-01-01,0.17966178725085838,0.022833549020655573,Low,5611
909_412,51.75227567374493,-1.2082719139215596,2026-01-01,0.17963567747908185,0.022829677846050677,Low,5612
1165_221,50.86736670197995,0.5957414814719433,2026-01-01,0.17962016513542478,0.02282737799836941,Low,5613
673_779,53.40076682956217,-2.952758929241006,2026-01-01,0.1794800978495587,0.022806614956040326,Low,5614
771_315,51.31867563763511,-2.205862904179013,2026-01-01,0.1794659738345837,0.02280452158761496,Low,5615
875_673,52.92683877253806,-1.4399027106065845,2026-01-01,0.17945826057502104,0.022803378404002917,Low,5616
918_681,52.96085457371073,-1.1193875178889183,2026-01-01,0.17945826057502104,0.022803378404002917,Low,5617
766_864,53.78629772499532,-2.255705004685215,2026-01-01,0.17942180222655787,0.022797975143474807,Low,5618
1147_214,50.83869522899277,0.4663102491233613,2026-01-01,0.17933035696919702,0.022784424350102948,Low,5619
755_705,53.07151600386656,-2.33353477020756,2026-01-01,0.17932276234315744,0.022783299053391683,Low,5620
1142_215,50.84393204857877,0.4310719780446281,2026-01-01,0.17930917505465874,0.02278128586562787,Low,5621
1016_475,52.02760981074828,-0.4236124149958256,2026-01-01,0.17927846634318045,0.022776736048906537,Low,5622
1037_381,51.60307847410591,-0.2867362600307959,2026-01-01,0.17925161523026845,0.02277275800400333,Low,5623
787_443,51.89426383725062,-2.092230774361819,2026-01-01,0.17924989065721228,0.022772502512408997,Low,5624
1162_220,50.86334688349383,0.5742001436617777,2026-01-01,0.17922206868600143,0.02276838087174145,Low,5625
918_686,52.98332493410987,-1.118930774382661,2026-01-01,0.17917485409533446,0.02276138686611178,Low,5626
848_1135,55.00373221233692,-1.6224155526128503,2026-01-01,0.17914026080747159,0.022756262900821226,Low,5627
740_709,53.089126932264094,-2.4456553795438167,2026-01-01,0.1790395231563414,0.02274134363035563,Low,5628
826_834,53.65158489435554,-1.801013969197307,2026-01-01,0.17902785701523063,0.02273961606555874,Low,5629
1016_363,51.52430023538425,-0.4410535783479552,2026-01-01,0.17899628179939506,0.022734940493701186,Low,5630
1274_332,51.345780306733246,1.4054288619576458,2026-01-01,0.17893959493873024,0.022726547196115783,Low,5631
1202_287,51.1575994684986,0.8766041124373077,2026-01-01,0.17882008946871056,0.02270885581390548,Low,5632
900_675,52.93480585596872,-1.2538217789298194,2026-01-01,0.17877752952204704,0.022702556330444237,Low,5633
917_679,52.95192127671954,-1.1270110974156382,2026-01-01,0.17877752952204704,0.022702556330444237,Low,5634
696_237,50.96583342400518,-2.7383133504314343,2026-01-01,0.17875539060911788,0.022699279664489265,Low,5635
1235_320,51.29971004030551,1.1222205477110452,2026-01-01,0.1787059892878517,0.022691968551511867,Low,5636
1008_354,51.48460429093076,-0.5000173998435437,2026-01-01,0.17869024769193673,0.022689639036504904,Low,5637
783_774,53.38203217588623,-2.12548986539479,2026-01-01,0.17867716093883898,0.022687702453161304,Low,5638
1091_520,52.22118066081461,0.1322432890604169,2026-01-01,0.17866704950790277,0.022686206193838616,Low,5639
1070_388,51.63081264130027,-0.0472790004102004,2026-01-01,0.17857530167452607,0.022672631000833374,Low,5640
679_788,53.44156165496368,-2.9085066429041744,2026-01-01,0.17853652344551577,0.0226668940422143,Low,5641
706_861,53.77098054393004,-2.7107779641840475,2026-01-01,0.1784048217151609,0.022647413030396232,Low,5642
806_579,52.50563748643675,-1.9535484061144488,2026-01-01,0.17837147666384037,0.022642481518831428,Low,5643
726_849,53.71785865465753,-2.558349831253101,2026-01-01,0.17835002403750255,0.022639308990982727,Low,5644
885_229,50.93062329721639,-1.3930557293008918,2026-01-01,0.17833590148676826,0.022637220547444385,Low,5645
888_222,50.89903906399586,-1.3721360887431455,2026-01-01,0.17833590148676826,0.022637220547444385,Low,5646
961_308,51.28167795977127,-0.8435933916767067,2026-01-01,0.17833590148676826,0.022637220547444385,Low,5647
1053_383,51.610323268687445,-0.1709225592152354,2026-01-01,0.17829597828086916,0.02263131701928149,Low,5648
974_335,51.40207989178657,-0.74711542667027,2026-01-01,0.17828342677239095,0.022629461098348524,Low,5649
735_159,50.61656058414483,-2.457202215796997,2026-01-01,0.17827146875256744,0.02262769297637839,Low,5650
796_575,52.48766344733614,-2.0272005246380007,2026-01-01,0.1782532466185742,0.022624998718623883,Low,5651
349_93,50.27763789668988,-5.162798216405983,2026-01-01,0.17823677765575094,0.022622563762391065,Low,5652
673_782,53.41424778056008,-2.953060295436655,2026-01-01,0.1781403071827756,0.02260830208845697,Low,5653
1001_316,51.31445167555177,-0.5557942263372251,2026-01-01,0.17813839888236066,0.022608020003244928,Low,5654
799_181,50.71637883977742,-2.0049053716873426,2026-01-01,0.17813581703578873,0.02260763835605893,Low,5655
790_579,52.50562479549298,-2.071409700678831,2026-01-01,0.17808605221993973,0.0226002825306469,Low,5656
1103_519,52.215070173123536,0.2197843946475947,2026-01-01,0.1780557411109592,0.02259580254902643,Low,5657
889_222,50.89900062904738,-1.3650265579814786,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5658
892_267,51.10119472142178,-1.340838746502007,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5659
923_303,51.261573899933296,-1.1164057259601925,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5660
938_217,50.87410933176384,-1.017155152605732,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5661
996_300,51.24297562187434,-0.5938504022762021,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5662
999_317,51.31912213534129,-0.5699979783973086,2026-01-01,0.17805388285665144,0.022595527907848644,Low,5663
788_599,52.59551335261805,-2.0863190901813065,2026-01-01,0.17805351088826843,0.02259547293280692,Low,5664
1006_203,50.80611566934575,-0.5360419009039027,2026-01-01,0.17803053032872174,0.02259207660149776,Low,5665
748_771,53.36798264136076,-2.3884475907120954,2026-01-01,0.1779665779291216,0.02258262579806751,Low,5666
878_227,50.92187947966976,-1.442964094955785,2026-01-01,0.1779400340106375,0.02257870352506563,Low,5667
890_226,50.916945390315085,-1.3576696959145895,2026-01-01,0.1779400340106375,0.02257870352506563,Low,5668
858_659,52.86444371567303,-1.566965650202918,2026-01-01,0.17793914318695242,0.022578571895731158,Low,5669
911_601,52.6016864188101,-1.178284567273957,2026-01-01,0.17789606132090752,0.022572206338342324,Low,5670
1275_304,51.21990918347706,1.40328552419166,2026-01-01,0.17788200811048405,0.02257013002546963,Low,5671
1155_338,51.3944415002407,0.5535946959438214,2026-01-01,0.17783662278346932,0.022563424898004572,Low,5672
841_1132,54.99041055931927,-1.67724061434043,2026-01-01,0.17782295639285806,0.022561405974387484,Low,5673
1016_319,51.32655845740485,-0.4477678551993501,2026-01-01,0.17781994533715031,0.022560961161209692,Low,5674
933_201,50.80247291520444,-1.054135959949862,2026-01-01,0.1777488901424135,0.0225504651884548,Low,5675
974_321,51.33915328429909,-0.7488315273448183,2026-01-01,0.17774287498181582,0.0225495767224875,Low,5676
720_775,53.38508834412386,-2.5990886057173728,2026-01-01,0.1776903202680772,0.022541814609730332,Low,5677
1002_301,51.24694612402951,-0.5507455911574877,2026-01-01,0.17765850604448877,0.022537116175389928,Low,5678
1002_318,51.32335187929338,-0.5483388458250417,2026-01-01,0.17765850604448877,0.022537116175389928,Low,5679
878_225,50.91288753965607,-1.4430713860687043,2026-01-01,0.17765850604448877,0.022537116175389928,Low,5680
885_226,50.91713552163336,-1.3932311237873305,2026-01-01,0.17765850604448877,0.022537116175389928,Low,5681
969_209,50.83608544725761,-0.7978335037444827,2026-01-01,0.1776351941651778,0.022533673585323523,Low,5682
1153_337,51.390262251748936,0.5389871265271831,2026-01-01,0.17762257037168505,0.022531809428747086,Low,5683
1034_372,51.56294906999759,-0.3098861283101146,2026-01-01,0.17757230281699637,0.02252438687919381,Low,5684
1045_370,51.55279292159239,-0.2309288738187713,2026-01-01,0.17757230281699637,0.02252438687919381,Low,5685
838_850,53.723303891897785,-1.7097465688382134,2026-01-01,0.1775458318727964,0.022520478455466477,Low,5686
854_1136,55.0080706896584,-1.5754683536812164,2026-01-01,0.17753843284659945,0.022519386029164076,Low,5687
867_1135,55.00318104000534,-1.473901278946786,2026-01-01,0.17753843284659945,0.022519386029164076,Low,5688
868_1127,54.96720386384569,-1.4665614744588429,2026-01-01,0.17753843284659945,0.022519386029164076,Low,5689
824_557,52.40662200129474,-1.821354913999622,2026-01-01,0.17750611032533667,0.022514613971736177,Low,5690
711_859,53.76221209677736,-2.6727068192466508,2026-01-01,0.1773713356881527,0.02249471931462123,Low,5691
1156_336,51.385302118096185,0.5602723659367889,2026-01-01,0.17735343769814071,0.02249207771717904,Low,5692
813_850,53.72361258070988,-1.8991819919902944,2026-01-01,0.17726686680413367,0.022479301885510946,Low,5693
1264_282,51.12342589441049,1.3175668231248794,2026-01-01,0.17725842163883274,0.0224780556950591,Low,5694
1277_331,51.34066492197679,1.4265919993242313,2026-01-01,0.17716289482614603,0.022463960967745274,Low,5695
667_780,53.40489182948816,-2.997977434438557,2026-01-01,0.17714342477191103,0.022461088541268926,Low,5696
670_778,53.39609103503552,-2.9752129391699498,2026-01-01,0.17714342477191103,0.022461088541268926,Low,5697
840_891,53.90751617320794,-1.6932506081837673,2026-01-01,0.17712283670883058,0.02245805129530904,Low,5698
1086_359,51.498544433428805,0.0623236166818887,2026-01-01,0.17703441059487024,0.022445007680328085,Low,5699
978_577,52.48937429395863,-0.686994187183854,2026-01-01,0.177032771900552,0.02244476598040301,Low,5700
672_789,53.44564286206533,-2.961291316203422,2026-01-01,0.1770300326952963,0.02244436196189996,Low,5701
1009_496,52.122648582734286,-0.4713870194199608,2026-01-01,0.17700251404560752,0.02244030322646404,Low,5702
870_583,52.52249356455291,-1.481903244917367,2026-01-01,0.17698703197227492,0.02243801986750658,Low,5703
1101_770,53.34266900412058,0.2629062436171091,2026-01-01,0.17697849915318795,0.022436761442769158,Low,5704
1007_356,51.4936845595271,-0.5069220306098656,2026-01-01,0.1769557115010897,0.02243340081217696,Low,5705
992_364,51.53096487008501,-0.6138299196524922,2026-01-01,0.1769557115010897,0.02243340081217696,Low,5706
871_558,52.4100910751004,-1.4758701249264832,2026-01-01,0.17695504037820126,0.022433301839999382,Low,5707
840_839,53.67383238301224,-1.6949492496979432,2026-01-01,0.17695260615309738,0.02243294285981829,Low,5708
843_847,53.70972432334943,-1.671964830544824,2026-01-01,0.17695260615309738,0.02243294285981829,Low,5709
879_847,53.70866802624116,-1.399277410415677,2026-01-01,0.17695260615309738,0.02243294285981829,Low,5710
899_847,53.70781305397581,-1.2477934467796346,2026-01-01,0.17695260615309738,0.02243294285981829,Low,5711
995_299,51.238566829365695,-0.601147448466152,2026-01-01,0.17692907822012433,0.022429473236651076,Low,5712
810_189,50.75232683560549,-1.9269444346955285,2026-01-01,0.17689711972651254,0.02242476063319292,Low,5713
963_703,53.05676072235896,-0.7817189794342222,2026-01-01,0.17688846235617983,0.02242348406778696,Low,5714
993_736,53.20253050012642,-0.5530144731123235,2026-01-01,0.17688846235617983,0.02242348406778696,Low,5715
671_790,53.45007563959238,-2.968920462455288,2026-01-01,0.17688839776713106,0.022423474543944534,Low,5716
1038_347,51.45018747306924,-0.285269504876428,2026-01-01,0.1767996954548982,0.022410396284057995,Low,5717
724_359,51.51540293072798,-2.545410156050927,2026-01-01,0.17676947860973735,0.022405941641661837,Low,5718
909_408,51.7342952131888,-1.2085860445793355,2026-01-01,0.17660897021524402,0.022382283576553613,Low,5719
887_801,53.50163305342256,-1.3419030348001804,2026-01-01,0.17657679592826755,0.02237754216875616,Low,5720
908_722,53.14564037798221,-1.1903692512116717,2026-01-01,0.17657679592826755,0.02237754216875616,Low,5721
981_821,53.58549287165148,-0.6306079123789942,2026-01-01,0.17657679592826755,0.02237754216875616,Low,5722
848_190,50.75634398163299,-1.6575814841334389,2026-01-01,0.17656917982106266,0.022376419855042688,Low,5723
840_842,53.6873143904446,-1.694851900475978,2026-01-01,0.17655914948158555,0.02237494180463995,Low,5724
854_843,53.69149166688891,-1.588817036512416,2026-01-01,0.17655914948158555,0.02237494180463995,Low,5725
766_865,53.79079166475173,-2.255732361546273,2026-01-01,0.17655507088019104,0.02237434079866163,Low,5726
676_782,53.4144257738388,-2.930496135127969,2026-01-01,0.17649505324852946,0.02236549740929892,Low,5727
1235_619,52.64176832195304,1.2169976897880783,2026-01-01,0.17649362190650325,0.022365286518893343,Low,5728
1243_614,52.61771222823655,1.274338250968602,2026-01-01,0.17649362190650325,0.022365286518893343,Low,5729
1166_377,51.567841486197295,0.6426725920606067,2026-01-01,0.17649279501576798,0.022365164687124003,Low,5730
1017_415,51.75788883881113,-0.425777815400033,2026-01-01,0.1764879220942731,0.022364446728555747,Low,5731
864_670,52.91371258289619,-1.521862053625074,2026-01-01,0.17647350105021675,0.022362322024956898,Low,5732
912_673,52.92522374459099,-1.1647359767580143,2026-01-01,0.17647350105021675,0.022362322024956898,Low,5733
801_584,52.52812088283912,-1.990375289668224,2026-01-01,0.17644934097451134,0.0223587625715894,Low,5734
717_810,53.542261761114,-2.6239420395507835,2026-01-01,0.17638775469302329,0.022349689965934415,Low,5735
717_811,53.54675566319045,-2.6240081593180644,2026-01-01,0.17638775469302329,0.022349689965934415,Low,5736
837_864,53.78623736441176,-1.7169015704911397,2026-01-01,0.17636623117351588,0.02234651948231907,Low,5737
853_1132,54.99012585862136,-1.5834719242758468,2026-01-01,0.1763418627970086,0.022342930105620048,Low,5738
338_85,50.23959713434412,-5.237425101994202,2026-01-01,0.1763363165074039,0.022342113180799456,Low,5739
870_816,53.5696792613908,-1.4691985382110244,2026-01-01,0.17629696225796032,0.02233631686780001,Low,5740
885_786,53.43430589554765,-1.3579953468960324,2026-01-01,0.17629696225796032,0.02233631686780001,Low,5741
889_787,53.43863432833031,-1.3278227790506407,2026-01-01,0.17629696225796032,0.02233631686780001,Low,5742
907_721,53.14119691088349,-1.1979275889501846,2026-01-01,0.17629696225796032,0.02233631686780001,Low,5743
910_689,52.99723373195289,-1.1782472930963894,2026-01-01,0.17629696225796032,0.02233631686780001,Low,5744
717_835,53.65460827653837,-2.6256004009118614,2026-01-01,0.1762747427088668,0.022333044448861365,Low,5745
898_421,51.79324168653387,-1.2873032630298522,2026-01-01,0.1762556769341174,0.02233023662202938,Low,5746
757_846,53.705241480280776,-2.323380792653637,2026-01-01,0.17622858376848835,0.02232624677982067,Low,5747
872_669,52.908964008205416,-1.4624371596627812,2026-01-01,0.17619379605078758,0.022321124123297807,Low,5748
909_680,52.95683764660063,-1.186456058338979,2026-01-01,0.17619379605078758,0.022321124123297807,Low,5749
918_679,52.95186640483697,-1.1195700448838213,2026-01-01,0.17619379605078758,0.022321124123297807,Low,5750
981_669,52.90253667475844,-0.6522374416487152,2026-01-01,0.17619379605078758,0.022321124123297807,Low,5751
737_857,53.754169142392215,-2.4754176157123324,2026-01-01,0.176162308941655,0.022316487801962083,Low,5752
1157_333,51.37167106507265,0.5666961298798882,2026-01-01,0.1761590835553042,0.02231601289610679,Low,5753
666_772,53.3688799621883,-3.004650033699268,2026-01-01,0.1761083055573266,0.022308536744773247,Low,5754
855_860,53.76786190561022,-1.5804861532238843,2026-01-01,0.17608665983990146,0.022305350029313345,Low,5755
890_770,53.362194398337095,-1.321512547531923,2026-01-01,0.17595017185043402,0.022285259211832976,Low,5756
768_434,51.85361570305736,-2.2300760520308684,2026-01-01,0.1759216063714346,0.02228105510663783,Low,5757
911_678,52.94774657589053,-1.171743741569666,2026-01-01,0.1759181393383656,0.02228054486458563,Low,5758
873_778,53.39880445158667,-1.4487669911850596,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5759
874_769,53.358322789294384,-1.4417766248002373,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5760
877_771,53.36720346244022,-1.4191179803004814,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5761
878_726,53.16493019332913,-1.4143727700619575,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5762
882_785,53.42993105815084,-1.380637111611215,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5763
890_788,53.44308569023776,-1.3202249128776424,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5764
895_783,53.42039618505034,-1.2829685428257458,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5765
994_738,53.21142535296276,-0.5452273106528636,2026-01-01,0.1759046518466472,0.022278559948495633,Low,5766
829_367,51.55244782238204,-1.7886587739428603,2026-01-01,0.1758917243104698,0.022276657489327417,Low,5767
734_855,53.745089027177,-2.498059355383279,2026-01-01,0.1758818991464752,0.022275211618185034,Low,5768
742_818,53.57904970418405,-2.435691113459407,2026-01-01,0.17585398267329286,0.022271103583744074,Low,5769
1054_337,51.40351297629561,-0.171997094793912,2026-01-01,0.1758282393794835,0.022267315544012234,Low,5770
1116_281,51.144145281017614,0.2609458413504678,2026-01-01,0.17582801156019545,0.022267282022028087,Low,5771
902_1032,54.53893126863246,-1.2094100494015956,2026-01-01,0.1758071656041485,0.02226421475230922,Low,5772
905_673,52.925578157232536,-1.216792445060543,2026-01-01,0.1758016662157539,0.022263405594564543,Low,5773
913_685,52.97910083306702,-1.1562508258310398,2026-01-01,0.1758016662157539,0.022263405594564543,Low,5774
826_831,53.63810269607597,-1.801077338557045,2026-01-01,0.17579855264470426,0.022262947480238295,Low,5775
1156_305,51.24606884281224,0.5525299309166452,2026-01-01,0.17577980683037167,0.022260189380357336,Low,5776
1016_438,51.86134315874798,-0.4294306231296169,2026-01-01,0.1757522644697014,0.022256137217381695,Low,5777
683_782,53.41482451442039,-2.877845513788157,2026-01-01,0.17570940256076065,0.022249831609910377,Low,5778
914_684,52.97455366905366,-1.1488933315623169,2026-01-01,0.17563912683705737,0.022239494193060073,Low,5779
803_590,52.55508838786296,-1.975620330725156,2026-01-01,0.17561903816586233,0.022236539454895704,Low,5780
904_226,50.916355410727725,-1.2580998782266153,2026-01-01,0.1755958894832662,0.02223313478152162,Low,5781
823_895,53.92575216078735,-1.8225562399613944,2026-01-01,0.17557980419229818,0.022230769073171515,Low,5782
747_806,53.525252668657735,-2.397428037935664,2026-01-01,0.1755750502473644,0.02223006991175126,Low,5783
767_804,53.51667091338224,-2.2465366251402563,2026-01-01,0.1755750502473644,0.02223006991175126,Low,5784
771_801,53.50324687903557,-2.216306039856554,2026-01-01,0.1755750502473644,0.02223006991175126,Low,5785
771_805,53.52122352422976,-2.216397709546961,2026-01-01,0.1755750502473644,0.02223006991175126,Low,5786
771_821,53.593129559872345,-2.2167653790148227,2026-01-01,0.1755750502473644,0.02223006991175126,Low,5787
766_435,51.85808179816189,-2.2446191128127024,2026-01-01,0.17552995323731174,0.02222343783421045,Low,5788
770_510,52.19528572657803,-2.2172080698970413,2026-01-01,0.17552995323731174,0.02222343783421045,Low,5789
668_792,53.458877427317006,-2.991712679710057,2026-01-01,0.17548112342526032,0.02221625747019796,Low,5790
1051_392,51.650987641689326,-0.1837417541831456,2026-01-01,0.1752821162525623,0.022187000896880114,Low,5791
871_669,52.90899739648636,-1.469871404648067,2026-01-01,0.1752479688475856,0.022181981955983178,Low,5792
893_843,53.690114813186405,-1.293538764067787,2026-01-01,0.17521903365159328,0.02217772936457348,Low,5793
1066_395,51.66274100200915,-0.0748257288243095,2026-01-01,0.17520949708336697,0.022176327833297167,Low,5794
670_791,53.45450791945755,-2.976551197244392,2026-01-01,0.17520265668657814,0.022175322558207946,Low,5795
1015_340,51.4210312935793,-0.4517608588159585,2026-01-01,0.17519894716691445,0.022174777407269284,Low,5796
749_800,53.49833732317183,-2.382101504379564,2026-01-01,0.1751840046345193,0.022172581493577512,Low,5797
767_792,53.46274088750627,-2.246223750012744,2026-01-01,0.1751840046345193,0.022172581493577512,Low,5798
884_786,53.43434608760988,-1.3655208134923962,2026-01-01,0.17516542963047813,0.022169851852438374,Low,5799
887_787,53.43871804446013,-1.342875170476484,2026-01-01,0.17516542963047813,0.022169851852438374,Low,5800
916_808,53.53168601101887,-1.122679249448839,2026-01-01,0.17516542963047813,0.022169851852438374,Low,5801
919_805,53.51803701753616,-1.1003380935358926,2026-01-01,0.17516542963047813,0.022169851852438374,Low,5802
906_1035,54.552204251199946,-1.1782314312559468,2026-01-01,0.17513732802740092,0.022165722445824942,Low,5803
1056_349,51.45720944357756,-0.1554583379061941,2026-01-01,0.17511408456881244,0.022162307095855826,Low,5804
1003_205,50.81537043474803,-0.557045732661871,2026-01-01,0.1750644506090501,0.02215501450194767,Low,5805
1007_205,50.81501600828252,-0.5286660080492616,2026-01-01,0.1750644506090501,0.02215501450194767,Low,5806
1006_388,51.6375892264193,-0.5094265272359365,2026-01-01,0.1750579647051561,0.022154061597244635,Low,5807
774_795,53.4763205997977,-2.193568789945997,2026-01-01,0.17505349361131212,0.022153404714229254,Low,5808
806_580,52.510132442558856,-1.9535436940822064,2026-01-01,0.17504027981074802,0.022151463406486233,Low,5809
1109_444,51.87734945647615,0.2466959047250081,2026-01-01,0.1750088201263081,0.02214684170615694,Low,5810
507_112,50.38790010599984,-4.058661687063981,2026-01-01,0.17498614135467802,0.022143510176694598,Low,5811
496_117,50.408972714088925,-4.136984865495126,2026-01-01,0.17490457547274676,0.02213152932133013,Low,5812
844_852,53.732173154659286,-1.6642111685729792,2026-01-01,0.17488817102638124,0.022129119977807057,Low,5813
822_878,53.84936701649013,-1.830479162147629,2026-01-01,0.17486965770190901,0.02212640099449366,Low,5814
829_559,52.415550846979095,-1.7845622729933317,2026-01-01,0.1748245577824175,0.022119777753821,Low,5815
921_905,53.96726665705722,-1.07544981284912,2026-01-01,0.1748074198831388,0.02211726108778024,Low,5816
987_198,50.78525368996665,-0.6714626724285508,2026-01-01,0.17478650491148076,0.022114189881987607,Low,5817
811_601,52.60450554971729,-1.9165299299262568,2026-01-01,0.17478355798917258,0.022113757158904873,Low,5818
913_903,53.95873348342027,-1.1366013158372088,2026-01-01,0.17471989386940595,0.022104409400697307,Low,5819
1306_614,52.6039522844432,1.7386571744959014,2026-01-01,0.1747032857728202,0.02210197103929634,Low,5820
838_573,52.47834124047506,-1.7179999851651415,2026-01-01,0.1747011699749927,0.022101660408629736,Low,5821
770_509,52.1907905602716,-2.217186136041957,2026-01-01,0.1745819620859689,0.0220841610152089,Low,5822
1034_338,51.41016015994422,-0.3155259676601017,2026-01-01,0.17457047857825372,0.02208247548564681,Low,5823
1011_330,51.37646524308546,-0.4820017094410008,2026-01-01,0.17454059472874736,0.022078089365094207,Low,5824
883_230,50.93519228210885,-1.407227396521548,2026-01-01,0.17453557257078645,0.022077352277017792,Low,5825
770_315,51.31866279172308,-2.213037498248149,2026-01-01,0.17451600987271165,0.022074481184409328,Low,5826
759_821,53.592930819563946,-2.307413692910025,2026-01-01,0.1745131909351331,0.02207406747605916,Low,5827
857_1144,55.04393002430787,-1.5516152065861852,2026-01-01,0.1744395728936444,0.022063264081678774,Low,5828
866_565,52.441712196436576,-1.51227383889443,2026-01-01,0.17442367909730833,0.022060931885181455,Low,5829
979_577,52.48929237892368,-0.679632525057579,2026-01-01,0.17442367909730833,0.022060931885181455,Low,5830
721_348,51.46584968756768,-2.566412226282343,2026-01-01,0.17441550304715828,0.022059732190603202,Low,5831
917_201,50.803337767355806,-1.1676481498286613,2026-01-01,0.1743968440515642,0.02205699437699521,Low,5832
740_710,53.09362130870551,-2.445701842287184,2026-01-01,0.1743759089513916,0.022053922713464104,Low,5833
850_1125,54.95875287567746,-1.6072208014565372,2026-01-01,0.17434713578797875,0.022049701232388325,Low,5834
1011_497,52.126952026416944,-0.4566310192407753,2026-01-01,0.17429368053186098,0.02204185913356446,Low,5835
676_781,53.40993209805503,-2.93039803017217,2026-01-01,0.17418899263491164,0.022026503405420016,Low,5836
805_578,52.50114517211012,-1.9609186955995328,2026-01-01,0.1741812696686065,0.0220253707187818,Low,5837
824_556,52.40212698632715,-1.8213730426358048,2026-01-01,0.17415767291819514,0.022021910015382232,Low,5838
716_343,51.44319266905053,-2.6021028664535004,2026-01-01,0.17411352063434937,0.022015435067961626,Low,5839
